Id,code_module_x,code_presentation_x_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,final_result,score,code_module_y,code_presentation_y_y
106940,DDD,2014B,M,North Region,A Level or Equivalent,0-10%,0-35,1,90,Fail,66,CCC,2014J
106941,DDD,2014B,M,North Region,A Level or Equivalent,0-10%,0-35,1,90,Fail,66,CCC,2013B
106942,DDD,2014B,M,North Region,A Level or Equivalent,0-10%,0-35,1,90,Fail,66,CCC,2014B
106943,CCC,2014B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,CCC,2013J
106944,CCC,2014B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,CCC,2014J
106945,CCC,2014B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,CCC,2013B
106946,CCC,2014B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,CCC,2014B
106947,CCC,2014B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,DDD,2013J
106948,CCC,2014B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,DDD,2014J
106949,CCC,2014B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,DDD,2013B
106950,CCC,2014B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,DDD,2014B
106951,DDD,2013B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,CCC,2013J
106952,DDD,2013B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,CCC,2014J
106953,DDD,2013B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,CCC,2013B
106954,DDD,2013B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,CCC,2014B
106955,DDD,2013B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,DDD,2013J
106956,DDD,2013B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,DDD,2014J
106957,DDD,2013B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,DDD,2013B
106958,DDD,2013B,F,North Region,HE Qualification,20-30%,35-55,0,90,Withdrawn,55,DDD,2014B
106959,DDD,2014B,F,North Region,HE Qualification,20-30%,35-55,1,90,Fail,55,CCC,2013J
106960,DDD,2014B,F,North Region,HE Qualification,20-30%,35-55,1,90,Fail,55,CCC,2014J
106961,DDD,2014B,F,North Region,HE Qualification,20-30%,35-55,1,90,Fail,55,CCC,2013B
106962,DDD,2014B,F,North Region,HE Qualification,20-30%,35-55,1,90,Fail,55,CCC,2014B
106963,DDD,2014B,F,North Region,HE Qualification,20-30%,35-55,1,90,Fail,55,DDD,2013J
106964,DDD,2014B,F,North Region,HE Qualification,20-30%,35-55,1,90,Fail,55,DDD,2014J
106965,DDD,2014B,F,North Region,HE Qualification,20-30%,35-55,1,90,Fail,55,DDD,2013B
106966,DDD,2014B,F,North Region,HE Qualification,20-30%,35-55,1,90,Fail,55,DDD,2014B
106967,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2013J
106968,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2014J
106969,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2013B
106970,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2014B
106971,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2013J
106972,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2014J
106973,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2013B
106974,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2014B
106975,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013J
106976,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014J
106977,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013B
106978,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014B
106979,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013J
106980,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014J
106981,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013B
106982,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014B
106983,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013J
106984,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014J
106985,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013B
106986,CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014B
106987,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,CCC,2013J
106988,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,CCC,2014J
106989,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,CCC,2013B
106990,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,CCC,2014B
106991,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,CCC,2013J
106992,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,CCC,2014J
106993,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,CCC,2013B
106994,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,CCC,2014B
106995,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2013J
106996,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2014J
106997,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2013B
106998,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2014B
106999,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2013J
107000,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2014J
107001,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2013B
107002,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2014B
107003,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2013J
107004,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2014J
107005,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2013B
107006,CCC,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,90,Withdrawn,73,DDD,2014B
107007,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2013J
107008,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2014J
107009,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2013B
107010,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2014B
107011,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2013J
107012,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2014J
107013,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2013B
107014,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,CCC,2014B
107015,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013J
107016,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014J
107017,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013B
107018,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014B
107019,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013J
107020,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014J
107021,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013B
107022,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014B
107023,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013J
107024,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014J
107025,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2013B
107026,DDD,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,150,Withdrawn,73,DDD,2014B
107027,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,CCC,2013J
107028,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,CCC,2014J
107029,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,CCC,2013B
107030,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,CCC,2014B
107031,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,CCC,2013J
107032,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,CCC,2014J
107033,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,CCC,2013B
107034,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,CCC,2014B
107035,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2013J
107036,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2014J
107037,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2013B
107038,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2014B
107039,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2013J
107040,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2014J
107041,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2013B
107042,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2014B
107043,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2013J
107044,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2014J
107045,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2013B
107046,DDD,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,150,Withdrawn,73,DDD,2014B
107047,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,CCC,2013J
107048,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,CCC,2014J
107049,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,CCC,2013B
107050,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,CCC,2014B
107051,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,CCC,2013J
107052,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,CCC,2014J
107053,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,CCC,2013B
107054,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,CCC,2014B
107055,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2013J
107056,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2014J
107057,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2013B
107058,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2014B
107059,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2013J
107060,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2014J
107061,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2013B
107062,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2014B
107063,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2013J
107064,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2014J
107065,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2013B
107066,DDD,2014J,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,90,Withdrawn,73,DDD,2014B
107067,CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,CCC,2013J
107068,CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,CCC,2014J
107069,CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,CCC,2013B
107070,CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,CCC,2014B
107071,CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,DDD,2013J
107072,CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,DDD,2014J
107073,CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,DDD,2013B
107074,CCC,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,DDD,2014B
107075,DDD,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,CCC,2013J
107076,DDD,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,CCC,2014J
107077,DDD,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,CCC,2013B
107078,DDD,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,CCC,2014B
107079,DDD,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,DDD,2013J
107080,DDD,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,DDD,2014J
107081,DDD,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,DDD,2013B
107082,DDD,2014B,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,Withdrawn,38,DDD,2014B
107083,CCC,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Withdrawn,90,CCC,2013J
107084,CCC,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Withdrawn,90,CCC,2014J
107085,CCC,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Withdrawn,90,CCC,2013B
107086,CCC,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Withdrawn,90,CCC,2014B
107087,CCC,2014J,M,South Region,Lower Than A Level,50-60%,35-55,1,60,Pass,90,CCC,2013J
107088,CCC,2014J,M,South Region,Lower Than A Level,50-60%,35-55,1,60,Pass,90,CCC,2014J
107089,CCC,2014J,M,South Region,Lower Than A Level,50-60%,35-55,1,60,Pass,90,CCC,2013B
107090,CCC,2014J,M,South Region,Lower Than A Level,50-60%,35-55,1,60,Pass,90,CCC,2014B
107091,DDD,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Distinction,90,CCC,2013J
107092,DDD,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Distinction,90,CCC,2014J
107093,DDD,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Distinction,90,CCC,2013B
107094,DDD,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Distinction,90,CCC,2014B
107095,CCC,2014B,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Withdrawn,75,CCC,2013J
107096,CCC,2014B,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Withdrawn,75,CCC,2014J
107097,CCC,2014B,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Withdrawn,75,CCC,2013B
107098,CCC,2014B,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Withdrawn,75,CCC,2014B
107099,CCC,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,Pass,75,CCC,2013J
107100,CCC,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,Pass,75,CCC,2014J
107101,CCC,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,Pass,75,CCC,2013B
107102,CCC,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,60,Pass,75,CCC,2014B
107103,DDD,2014B,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Pass,75,CCC,2013J
107104,DDD,2014B,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Pass,75,CCC,2014J
107105,DDD,2014B,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Pass,75,CCC,2013B
107106,DDD,2014B,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,Pass,75,CCC,2014B
107107,CCC,2014B,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,Withdrawn,72,CCC,2013J
107108,CCC,2014B,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,Withdrawn,72,CCC,2014J
107109,CCC,2014B,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,Withdrawn,72,CCC,2013B
107110,CCC,2014B,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,Withdrawn,72,CCC,2014B
107111,DDD,2014B,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,Fail,72,CCC,2013J
107112,DDD,2014B,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,Fail,72,CCC,2014J
107113,DDD,2014B,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,Fail,72,CCC,2013B
107114,DDD,2014B,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,Fail,72,CCC,2014B
107115,CCC,2014B,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Withdrawn,89,CCC,2013J
107116,CCC,2014B,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Withdrawn,89,CCC,2014J
107117,CCC,2014B,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Withdrawn,89,CCC,2013B
107118,CCC,2014B,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Withdrawn,89,CCC,2014B
107119,CCC,2014J,F,South West Region,A Level or Equivalent,80-90%,0-35,1,60,Pass,89,CCC,2013J
107120,CCC,2014J,F,South West Region,A Level or Equivalent,80-90%,0-35,1,60,Pass,89,CCC,2014J
107121,CCC,2014J,F,South West Region,A Level or Equivalent,80-90%,0-35,1,60,Pass,89,CCC,2013B
107122,CCC,2014J,F,South West Region,A Level or Equivalent,80-90%,0-35,1,60,Pass,89,CCC,2014B
107123,DDD,2014B,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Pass,89,CCC,2013J
107124,DDD,2014B,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Pass,89,CCC,2014J
107125,DDD,2014B,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Pass,89,CCC,2013B
107126,DDD,2014B,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Pass,89,CCC,2014B
107127,CCC,2014B,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,Withdrawn,87,CCC,2013J
107128,CCC,2014B,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,Withdrawn,87,CCC,2014J
107129,CCC,2014B,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,Withdrawn,87,CCC,2013B
107130,CCC,2014B,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,Withdrawn,87,CCC,2014B
107131,CCC,2014J,M,South West Region,Lower Than A Level,80-90%,0-35,1,90,Fail,87,CCC,2013J
107132,CCC,2014J,M,South West Region,Lower Than A Level,80-90%,0-35,1,90,Fail,87,CCC,2014J
107133,CCC,2014J,M,South West Region,Lower Than A Level,80-90%,0-35,1,90,Fail,87,CCC,2013B
107134,CCC,2014J,M,South West Region,Lower Than A Level,80-90%,0-35,1,90,Fail,87,CCC,2014B
107135,DDD,2014B,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,Pass,87,CCC,2013J
107136,DDD,2014B,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,Pass,87,CCC,2014J
107137,DDD,2014B,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,Pass,87,CCC,2013B
107138,DDD,2014B,M,South West Region,Lower Than A Level,80-90%,0-35,0,90,Pass,87,CCC,2014B
107139,CCC,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,CCC,2013J
107140,CCC,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,CCC,2014J
107141,CCC,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,CCC,2013B
107142,CCC,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,CCC,2014B
107143,CCC,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,DDD,2013J
107144,CCC,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,DDD,2014J
107145,CCC,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,DDD,2013B
107146,CCC,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,DDD,2014B
107147,DDD,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,CCC,2013J
107148,DDD,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,CCC,2014J
107149,DDD,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,CCC,2013B
107150,DDD,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,CCC,2014B
107151,DDD,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,DDD,2013J
107152,DDD,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,DDD,2014J
107153,DDD,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,DDD,2013B
107154,DDD,2014B,F,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,62,DDD,2014B
107155,CCC,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,71,CCC,2013J
107156,CCC,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,71,CCC,2014J
107157,CCC,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,71,CCC,2013B
107158,CCC,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,Withdrawn,71,CCC,2014B
107159,CCC,2014J,M,London Region,A Level or Equivalent,30-40%,0-35,1,60,Pass,71,CCC,2013J
107160,CCC,2014J,M,London Region,A Level or Equivalent,30-40%,0-35,1,60,Pass,71,CCC,2014J
107161,CCC,2014J,M,London Region,A Level or Equivalent,30-40%,0-35,1,60,Pass,71,CCC,2013B
107162,CCC,2014J,M,London Region,A Level or Equivalent,30-40%,0-35,1,60,Pass,71,CCC,2014B
107163,DDD,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,Distinction,71,CCC,2013J
107164,DDD,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,Distinction,71,CCC,2014J
107165,DDD,2014B,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,Distinction,71,CCC,2013B
